 Campaign_ID ,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks ,Spend,Conversions,Active,Clicks,Campaign_Tag
CMP-00664,Q1_BlackFriday_CMP-00664,2023-06-19 00:00:00,2023-07-14,N/A,89858,1708,1704.58,316.0,1,,XX
CMP-00665,Q4_Launch_CMP-00665,2023-10-26 00:00:00,2023-11-24,TikTok,20065,306,$457.22,48.0,1,,TI
CMP-00666,Q1_Summer_CMP-00666,2023-12-19 00:00:00,2024-01-04,Google Ads,84460,2192,3958.64,378.0,0,,GO
CMP-00667,Q4_BlackFriday_CMP-00667,2023-05-16 00:00:00,2023-06-07,Facebook,89092,4178,6846.2,,No,,FA
CMP-00668,Q4_Launch_CMP-00668,2023-10-24 00:00:00,2023-11-11,Instagram,55693,1608,2558.8,110.0,Y,,IN
CMP-00669,Q3_Winter_CMP-00669,2023-10-26 00:00:00,2023-11-09,Tik_Tok,27962,294,$360.62,48.0,0,,TI
CMP-00670,Q4_Launch_CMP-00670,2023-11-14 00:00:00,2023-11-26,TikTok,29295,624,$961.4,50.0,0,,TI
CMP-00671,Q2_Winter_CMP-00671,2023-12-15 00:00:00,2023-12-29,Google Ads,14807,174,231.27,17.0,False,,GO
CMP-00672,Q1_BlackFriday_CMP-00672,2023-12-25,2023-12-28,Instagram,43348,496,$408.89,85.0,No,,IN
CMP-00673,Q3_Summer_CMP-00673,2023-06-10 00:00:00,2023-06-30,Instagram,27432,576,468.22,75.0,1,,IN
CMP-00674,Q2_BlackFriday_CMP-00674,2023-04-15 00:00:00,2023-04-24,Google Ads,84285,1772,1673.81,317.0,No,,GO
CMP-00675,Q3_Launch_CMP-00675,2023-08-30 00:00:00,2023-09-28,TikTok,92792,3849,$7183.02,315.0,Yes,,TI
CMP-00676,Q1_BlackFriday_CMP-00676,2023-02-01 00:00:00,2023-02-06,N/A,58854,2883,3808.8,406.0,0,,XX
CMP-00677,Q3_BlackFriday_CMP-00677,2023-10-15 00:00:00,2023-10-26,TikTok,41262,1025,-1640.88,64.0,False,,TI
CMP-00678,Q3_Summer_CMP-00678,2023-09-27 00:00:00,2023-10-27,TikTok,38080,1034,1054.51,151.0,False,,TI
CMP-00679,Q1_BlackFriday_CMP-00679,2023-08-24 00:00:00,2023-09-05,Google Ads,2324,101,112.27,,1,,GO
CMP-00680,Q3_BlackFriday_CMP-00680,2023-07-01 00:00:00,2023-07-22,Facebook,92267,1912,$1316.12,263.0,1,,FA
CMP-00681,Q2_Launch_CMP-00681,2023-12-15 00:00:00,2023-12-30,Google Ads,36909,599,453.41,53.0,1,,GO
CMP-00682,Q4_Summer_CMP-00682,2023-11-09 00:00:00,2023-11-24,Google Ads,90339,3986,6939.76,218.0,Yes,,GO
CMP-00683,Q4_Summer_CMP-00683,2023-05-23 00:00:00,2023-06-17,Email,20870,247,$340.18,16.0,False,,EM
CMP-00684,Q4_Summer_CMP-00684,2023-06-02 00:00:00,2023-06-20,TikTok,35578,1237,1244.79,177.0,Y,,TI
CMP-00685,Q3_Launch_CMP-00685,2023-12-20 00:00:00,2024-01-17,Facebook,73124,2375,4047.66,451.0,Yes,,FA
CMP-00686,Q2_Launch_CMP-00686,2023-06-28 00:00:00,2023-07-20,Instagram,27790,662,575.79,53.0,True,,IN
CMP-00687,Q1_Summer_CMP-00687,2023-05-21 00:00:00,2023-05-27,Insta_gram,26289,594,1166.65,,0,,IN
CMP-00688,Q3_BlackFriday_CMP-00688,2023-10-06 00:00:00,2023-11-04,Instagram,56129,2294,2333.52,412.0,1,,IN
CMP-00689,Q1_Launch_CMP-00689,2023-06-26 00:00:00,2023-06-28,Google Ads,94714,1274,1281.6,163.0,False,,GO
CMP-00690,Q2_BlackFriday_CMP-00690,29/05/2023,2023-06-09,Facebook,95246,1854,1794.43,278.0,0,,FA
CMP-00691,Q3_BlackFriday_CMP-00691,01/01/2024,2024-01-18,Email,16485,647,442.01,111.0,No,,EM
CMP-00692,Q4_Winter_CMP-00692,2023-08-15 00:00:00,2023-09-14,Instagram,45482,1452,968.06,129.0,Yes,,IN
CMP-00693,Q2_Winter_CMP-00693,2023-04-20 00:00:00,2023-05-18,N/A,87188,1318,1940.3,124.0,True,,XX
CMP-00694,Q2_Summer_CMP-00694,2023-10-15 00:00:00,2023-10-10,Google Ads,5748,260,471.3,13.0,No,,GO
CMP-00695,Q2_Summer_CMP-00695,2023-11-12 00:00:00,2023-11-17,Instagram,87769,2258,3806.49,439.0,Yes,,IN
CMP-00696,Q1_Winter_CMP-00696,2023-01-26 00:00:00,2023-02-15,N/A,10435,449,319.54,84.0,Yes,,XX
CMP-00697,Q4_BlackFriday_CMP-00697,2023-11-23 00:00:00,2023-12-04,Google Ads,4709,195,257.08,32.0,Y,,INVALID
CMP-00698,Q1_Winter_CMP-00698,2023-06-19 00:00:00,2023-07-07,TikTok,31355,1096,721.59,67.0,0,,TI
CMP-00699,Q1_BlackFriday_CMP-00699,12/03/2023,2023-04-02,TikTok,56771,1690,959.82,197.0,Y,,TI
CMP-00700,Q3_Summer_CMP-00700,2023-10-09 00:00:00,2023-11-05,Email,58799,2891,4291.92,188.0,Yes,,EM
CMP-00701,Q3_Summer_CMP-00701,2023-12-01 00:00:00,2023-12-25,Facebook,14116,223,290.51,11.0,True,,FA
CMP-00702,Q2_BlackFriday_CMP-00702,2023-09-02 00:00:00,2023-09-08,Email,26470,1032,642.97,146.0,False,,EM
CMP-00703,Q1_Summer_CMP-00703,2023-05-28 00:00:00,2023-06-25,Facebook,43344,764,422.04,148.0,False,,FA
CMP-00704,Q4_Summer_CMP-00704,2023-02-15 00:00:00,2023-03-13,Instagram,43918,1033,2050.13,,No,,INVALID
CMP-00705,Q1_Winter_CMP-00705,2023-01-20 00:00:00,2023-02-08,Insta_gram,53224,1189,648.04,183.0,0,,IN
CMP-00706,Q2_BlackFriday_CMP-00706,2023-04-01,2023-01-09,Email,40298,1929,2250.74,124.0,1,,EM
CMP-00707,Q3_Launch_CMP-00707,2023-07-23 00:00:00,2023-08-19,Google Ads,81219,3954,4969.9,360.0,1,,GO
CMP-00708,Q1_Launch_CMP-00708,2023-05-29,2023-06-24,Google Ads,62629,1084,732.7,106.0,False,,GO
CMP-00709,Q3_Winter_CMP-00709,2023-10-18 00:00:00,2023-10-25,Email,67040,729,549.37,119.0,Yes,,EM
CMP-00710,Q1_BlackFriday_CMP-00710,2023-06-21 00:00:00,2023-07-18,Email,29016,1125,1156.17,191.0,Yes,,EM
CMP-00711,Q3_BlackFriday_CMP-00711,2023-10-06 00:00:00,2023-10-29,TikTok,24960,666,1093.91,71.0,Y,,TI
CMP-00712,Q4_BlackFriday_CMP-00712,2023-03-10 00:00:00,2023-03-23,TikTok,34591,468,589.97,52.0,0,,TI
CMP-00713,Q4_BlackFriday_CMP-00713,2023-04-09 00:00:00,2023-04-12,Instagram,83848,3131,$4561.41,177.0,Y,,IN
CMP-00714,Q1_Winter_CMP-00714,2023-08-23 00:00:00,2023-09-19,N/A,68641,2183,4317.45,203.0,1,,INVALID
CMP-00715,Q3_Summer_CMP-00715,2023-01-08 00:00:00,2023-01-22,TikTok,37395,1840,3039.7,216.0,False,37479.0,TI
CMP-00716,Q3_Winter_CMP-00716,2023-10-18 00:00:00,2023-11-16,TikTok,23700,452,520.5,30.0,No,,TI
CMP-00717,Q1_Summer_CMP-00717,2023-11-09 00:00:00,2023-11-13,Email,35620,931,1088.96,109.0,Yes,,INVALID
CMP-00718,Q2_BlackFriday_CMP-00718,2023-08-07,2023-07-25,Google Ads,21559,683,975.43,121.0,False,,GO
CMP-00719,Q3_Winter_CMP-00719,09/12/2023,2023-12-27,Instagram,94045,3918,5869.35,537.0,True,,IN
CMP-00720,Q4_Summer_CMP-00720,2023-03-13 00:00:00,2023-03-15,TikTok,94396,3016,$3773.22,,False,,TI
CMP-00721,Q2_Launch_CMP-00721,2023-01-04 00:00:00,2023-01-21,N/A,62642,2162,3172.28,170.0,True,,XX
CMP-00722,Q1_Summer_CMP-00722,2023-05-17 00:00:00,2023-05-21,Google Ads,77539,1476,790.1,178.0,Y,,GO
CMP-00723,Q2_Launch_CMP-00723,21/10/2023,2023-11-09,TikTok,22732,997,1141.0,103.0,Y,,TI
CMP-00724,Q1_Summer_CMP-00724,2023-12-01 00:00:00,2023-12-02,Google Ads,92362,2507,$2302.45,260.0,1,,GO
CMP-00725,Q4_Launch_CMP-00725,2023-12-08 00:00:00,2023-12-17,TikTok,31354,490,339.94,63.0,False,,TI
CMP-00726,Q3_BlackFriday_CMP-00726,2023-07-27 00:00:00,2023-08-26,TikTok,14843,542,351.93,74.0,False,,TI
CMP-00727,Q2_BlackFriday_CMP-00727,2023-12-27 00:00:00,2024-01-14,Google Ads,72726,1355,$1903.49,229.0,True,,GO
CMP-00728,Q2_BlackFriday_CMP-00728,2023-11-24 00:00:00,2023-12-16,TikTok,18640,259,332.92,26.0,Y,,TI
CMP-00729,Q2_BlackFriday_CMP-00729,2023-11-11 00:00:00,2023-11-17,TikTok,53528,2380,2095.3,406.0,True,,TI
CMP-00730,Q2_Launch_CMP-00730,2023-09-02 00:00:00,2023-09-26,Email,39413,1119,1349.99,112.0,Y,,INVALID
CMP-00731,Q3_Summer_CMP-00731,2023-11-07 00:00:00,2023-11-15,Facebook,53638,2143,2653.78,124.0,True,,FA
CMP-00732,Q2_Launch_CMP-00732,2023-08-30 00:00:00,2023-09-21,Facebook,53736,1161,920.11,154.0,Y,,FA
CMP-00733,Q4_BlackFriday_CMP-00733,2023-04-22 00:00:00,2023-05-15,Instagram,69866,2897,4282.17,400.0,True,,IN
CMP-00734,Q1_BlackFriday_CMP-00734,2023-11-02,2023-03-09,Google Ads,20087,290,484.7,55.0,No,,GO
CMP-00735,Q1_BlackFriday_CMP-00735,2023-08-17 00:00:00,2023-08-28,Email,42430,1028,1734.44,163.0,Y,,EM
CMP-00736,Q4_Winter_CMP-00736,2023-10-16 00:00:00,2023-11-01,Facebok,25504,1252,1757.44,234.0,0,,FA
CMP-00737,Q4_Launch_CMP-00737,2023-09-16 00:00:00,2023-09-20,Email,8114,338,$428.4,62.0,True,,INVALID
CMP-00738,Q2_Winter_CMP-00738,2023-03-26 00:00:00,2023-04-06,Google Ads,79859,2387,1411.94,335.0,False,,GO
CMP-00739,Q2_Launch_CMP-00739,2023-03-01 00:00:00,2023-03-25,Google Ads,11975,282,262.75,36.0,1,,GO
CMP-00740,Q2_BlackFriday_CMP-00740,08/09/2023,2023-10-05,E-mail,12023,539,344.91,72.0,0,,E-
CMP-00741,Q3_BlackFriday_CMP-00741,2023-09-19,2023-10-15,Instagram,22447,713,1387.31,140.0,0,,IN
CMP-00742,Q3_Summer_CMP-00742,2023-03-09 00:00:00,2023-03-21,Email,91469,3689,2591.97,612.0,True,,EM
CMP-00743,Q1_Launch_CMP-00743,2023-01-30 00:00:00,2023-02-17,Google Ads,24959,1002,729.12,66.0,1,,GO
CMP-00744,Q4_Winter_CMP-00744,2023-06-07 00:00:00,2023-07-07,Instagram,67203,720,1320.74,120.0,False,,IN
CMP-00745,Q4_Winter_CMP-00745,2023-01-02 00:00:00,2023-01-15,Email,30703,462,885.14,34.0,0,,EM
CMP-00746,Q2_Launch_CMP-00746,2023-01-24 00:00:00,2023-02-10,Google Ads,10337,376,619.93,44.0,False,,GO
CMP-00747,Q1_Winter_CMP-00747,2023-10-05 00:00:00,2023-10-27,Facebook,47427,780,396.32,63.0,Y,,FA
CMP-00748,Q1_Launch_CMP-00748,2023-02-05 00:00:00,2023-03-04,TikTok,62529,1264,634.55,193.0,No,,TI
CMP-00749,Q3_Launch_CMP-00749,2023-05-27 00:00:00,2023-06-09,Google Ads,85665,4100,4375.32,744.0,1,,GO
CMP-00750,Q1_Winter_CMP-00750,2023-11-25 00:00:00,2023-12-03,TikTok,32921,1066,$762.29,99.0,No,,TI
CMP-00751,Q1_Launch_CMP-00751,2023-08-04 00:00:00,2023-08-23,Google Ads,34307,1373,$724.37,85.0,Yes,,GO
CMP-00752,Q1_Winter_CMP-00752,2023-08-18 00:00:00,2023-08-30,Google Ads,28355,916,1095.63,86.0,Y,,GO
CMP-00753,Q1_Winter_CMP-00753,12/07/2023,2023-08-05,TikTok,5835,187,$358.03,28.0,1,,TI
CMP-00754,Q4_Launch_CMP-00754,2023-12-05 00:00:00,2023-12-19,Google Ads,21159,291,286.85,28.0,True,,INVALID
CMP-00755,Q3_Winter_CMP-00755,2023-06-28 00:00:00,2023-07-21,TikTok,48605,1154,1721.43,105.0,No,,TI
CMP-00756,Q4_Winter_CMP-00756,2023-07-21 00:00:00,2023-08-15,Instagram,39088,832,1229.99,64.0,True,,IN
CMP-00757,Q3_Summer_CMP-00757,2023-04-25 00:00:00,2023-04-29,TikTok,79752,2043,1790.93,254.0,False,,TI
CMP-00758,Q3_BlackFriday_CMP-00758,2023-06-02 00:00:00,2023-06-10,Instagram,56284,2360,3482.51,215.0,0,,IN
CMP-00759,Q1_Summer_CMP-00759,2023-08-06 00:00:00,2023-08-27,Insta_gram,58043,1443,1181.1,230.0,No,,IN
CMP-00760,Q1_BlackFriday_CMP-00760,2023-05-07 00:00:00,2023-05-28,N/A,36547,1025,700.09,,Yes,,XX
CMP-00761,Q4_Launch_CMP-00761,2023-04-07 00:00:00,2023-04-22,TikTok,98007,2537,3937.61,379.0,True,,INVALID
CMP-00762,Q4_Launch_CMP-00762,27/02/2023,2023-03-04,Tik_Tok,83844,1151,771.36,98.0,1,,TI
CMP-00763,Q3_Launch_CMP-00763,2023-12-05 00:00:00,2024-01-01,Google Ads,28532,788,1572.35,97.0,No,,GO
CMP-00764,Q2_Winter_CMP-00764,2023-01-09,2023-09-24,Email,35349,630,488.36,58.0,No,,INVALID
CMP-00765,Q1_Winter_CMP-00765,01/11/2023,2023-11-30,TikTok,46445,811,1128.27,128.0,0,,TI
CMP-00766,Q1_BlackFriday_CMP-00766,2023-11-03 00:00:00,2023-11-28,Instagram,6713,92,102.77,17.0,0,,IN
CMP-00767,Q4_Launch_CMP-00767,2023-05-06 00:00:00,2023-05-13,Facebook,57178,1387,956.45,,1,,FA
CMP-00768,Q3_Launch_CMP-00768,2023-04-30 00:00:00,2023-05-23,Google Ads,50407,2031,1100.33,279.0,0,,GO
CMP-00769,Q2_BlackFriday_CMP-00769,2023-01-29 00:00:00,2023-01-30,Instagram,71340,1502,2154.02,,True,,IN
CMP-00770,Q1_Winter_CMP-00770,2023-04-30 00:00:00,2023-05-29,Google Ads,51990,1169,1999.15,201.0,1,,INVALID
CMP-00771,Q3_Launch_CMP-00771,2023-06-13 00:00:00,2023-07-09,Email,76672,2737,4825.4,417.0,1,,EM
CMP-00772,Q3_Summer_CMP-00772,2023-06-14 00:00:00,2023-07-01,Facebook,66545,1186,1451.75,91.0,False,,FA
CMP-00773,Q4_BlackFriday_CMP-00773,2023-12-05 00:00:00,2023-12-31,Email,85791,3935,6556.43,681.0,Yes,,EM
CMP-00774,Q3_Launch_CMP-00774,21/05/2023,2023-05-25,Facebook,59141,1821,2748.38,208.0,No,,FA
CMP-00775,Q3_Winter_CMP-00775,2023-10-30 00:00:00,2023-11-15,TikTok,24793,691,1096.19,54.0,False,,TI
CMP-00776,Q2_Summer_CMP-00776,2023-11-17 00:00:00,2023-11-22,Gogle,57570,1860,2304.35,171.0,Yes,,GO
CMP-00777,Q2_Launch_CMP-00777,2023-01-25 00:00:00,2023-02-24,Facebook,96084,1598,2317.29,144.0,1,,FA
CMP-00778,Q3_BlackFriday_CMP-00778,2023-12-10 00:00:00,2023-12-13,Email,38892,1343,2294.23,,No,,EM
CMP-00779,Q1_BlackFriday_CMP-00779,2023-12-23 00:00:00,2024-01-15,Facebook,2015,49,53.74,4.0,0,,FA
CMP-00780,Q3_Winter_CMP-00780,2023-07-12 00:00:00,2023-07-22,Insta_gram,62813,2882,4925.25,197.0,Yes,,IN
CMP-00781,Q1_BlackFriday_CMP-00781,2023-05-04 00:00:00,2023-05-12,N/A,28712,481,667.64,32.0,1,,XX
CMP-00782,Q3_Launch_CMP-00782,2023-12-29 00:00:00,2024-01-23,TikTok,9415,285,$213.42,39.0,1,,TI
CMP-00783,Q4_Winter_CMP-00783,2023-01-30 00:00:00,2023-02-12,Google Ads,63292,2147,1153.0,343.0,False,,GO
CMP-00784,Q2_BlackFriday_CMP-00784,2023-10-13 00:00:00,2023-10-23,Facebook,24833,281,293.4,27.0,False,,FA
CMP-00785,Q3_Summer_CMP-00785,2023-05-11 00:00:00,2023-06-07,Facebook,5158,126,166.33,6.0,0,,FA
CMP-00786,Q2_BlackFriday_CMP-00786,2023-08-19,2023-08-26,TikTok,63680,2502,4402.85,172.0,Y,,TI
CMP-00787,Q2_Summer_CMP-00787,08/04/2023,2023-04-26,Email,21309,912,630.4,170.0,True,,EM
CMP-00788,Q2_Winter_CMP-00788,2023-07-13 00:00:00,2023-08-03,Facebook,7970,179,304.36,22.0,Y,,FA
CMP-00789,Q1_Summer_CMP-00789,2023-02-07 00:00:00,2023-02-11,Google Ads,73474,3081,5528.9,363.0,Y,,GO
CMP-00790,Q2_Summer_CMP-00790,2023-12-10 00:00:00,2024-01-06,Facebook,87704,4272,500000.0,237.0,No,,FA
CMP-00791,Q4_Summer_CMP-00791,2023-06-20 00:00:00,2023-06-27,Email,47540,2104,3739.63,335.0,No,,EM
CMP-00792,Q3_Winter_CMP-00792,2023-04-19 00:00:00,2023-04-20,TikTok,21384,314,$623.97,40.0,0,,TI
CMP-00793,Q3_Launch_CMP-00793,2023-03-02 00:00:00,2023-03-03,Google Ads,19017,752,1195.87,60.0,No,,GO
CMP-00794,Q4_Winter_CMP-00794,2023-05-05 00:00:00,2023-05-06,TikTok,76880,1751,2936.7,116.0,Yes,,TI
CMP-00795,Q4_BlackFriday_CMP-00795,2023-07-23 00:00:00,2023-08-02,Instagram,9702,480,$955.98,51.0,0,,IN
CMP-00796,Q1_Summer_CMP-00796,2023-05-25 00:00:00,2023-05-29,TikTok,1384,40,56.33,7.0,0,,TI
CMP-00797,Q4_Launch_CMP-00797,2023-07-03 00:00:00,2023-07-10,Instagram,1404,20,$19.24,3.0,1,,IN
CMP-00798,Q4_BlackFriday_CMP-00798,2023-09-12 00:00:00,2023-09-18,TikTok,41943,1636,2873.3,229.0,1,,TI
CMP-00799,Q1_Winter_CMP-00799,2023-08-29 00:00:00,2023-09-25,Google Ads,48926,1121,1593.76,178.0,1,,GO
CMP-00800,Q3_Summer_CMP-00800,2023-04-15 00:00:00,2023-05-10,Email,30189,1505,2064.55,101.0,True,,EM
CMP-00801,Q3_Summer_CMP-00801,2023-10-16 00:00:00,2023-11-07,Facebook,13763,677,596.07,93.0,Yes,,FA
CMP-00802,Q2_Summer_CMP-00802,2023-01-09 00:00:00,2023-01-12,Email,19384,702,1147.42,105.0,Yes,,EM
CMP-00803,Q3_Winter_CMP-00803,2023-10-24 00:00:00,2023-10-19,TikTok,61100,928,577.68,74.0,1,,TI
CMP-00804,Q3_BlackFriday_CMP-00804,2023-04-11 00:00:00,2023-04-06,TikTok,99142,3715,7008.09,676.0,Y,,INVALID
CMP-00805,Q4_Summer_CMP-00805,2023-05-06 00:00:00,2023-05-01,N/A,10860,149,147.32,11.0,True,,XX
CMP-00806,Q3_Summer_CMP-00806,2023-12-17 00:00:00,2023-12-21,TikTok,81642,912,630.8,88.0,Y,,INVALID
CMP-00807,Q4_Summer_CMP-00807,2023-09-08 00:00:00,2023-09-22,Email,51612,2215,2577.26,316.0,False,51694.0,INVALID
CMP-00808,Q3_Winter_CMP-00808,2023-09-09 00:00:00,2023-09-21,TikTok,24574,451,254.23,65.0,Yes,,TI
CMP-00809,Q1_Summer_CMP-00809,2023-06-30 00:00:00,2023-07-22,Email,24524,617,942.12,95.0,Yes,,EM
CMP-00810,Q2_Winter_CMP-00810,2023-09-08 00:00:00,2023-09-21,N/A,70172,3434,6366.84,229.0,Y,,XX
CMP-00811,Q4_Winter_CMP-00811,2023-11-25 00:00:00,2023-11-26,Instagram,11916,279,489.89,,True,,INVALID
CMP-00812,Q2_BlackFriday_CMP-00812,2023-02-08 00:00:00,2023-03-03,Email,5809,126,87.07,16.0,Yes,,EM
CMP-00813,Q4_Winter_CMP-00813,2023-01-04 00:00:00,2023-01-24,Email,33201,1551,1069.27,187.0,Y,,EM
CMP-00814,Q4_Winter_CMP-00814,29/04/2023,2023-05-09,TikTok,54330,783,1346.88,154.0,0,,TI
CMP-00815,Q4_BlackFriday_CMP-00815,19/03/2023,2023-03-30,TikTok,14456,583,1099.76,93.0,0,,TI
CMP-00816,Q2_Winter_CMP-00816,2023-09-16,2023-09-29,Instagram,57397,2842,3384.84,192.0,No,,IN
CMP-00817,Q1_Winter_CMP-00817,2023-11-23 00:00:00,2023-12-05,Google Ads,39765,1831,2285.92,299.0,True,,GO
CMP-00818,Q1_Launch_CMP-00818,2023-09-05,2023-05-16,Email,35816,1291,-1261.81,82.0,Y,35860.0,EM
CMP-00819,Q1_Launch_CMP-00819,2023-09-30,2023-10-10,E-mail,46106,1040,1915.05,56.0,No,,E-
CMP-00820,Q2_Winter_CMP-00820,2023-09-29 00:00:00,2023-10-13,Facebook,54932,1108,1625.83,122.0,0,,FA
CMP-00821,Q1_Launch_CMP-00821,27/05/2023,2023-06-16,Email,18100,774,721.66,154.0,True,,EM
CMP-00822,Q3_Launch_CMP-00822,2023-12-24 00:00:00,2024-01-12,TikTok,58091,2625,2488.96,200.0,No,,TI
CMP-00823,Q2_BlackFriday_CMP-00823,2023-04-02,2023-03-06,TikTok,22949,711,1305.96,107.0,1,,TI
CMP-00824,Q4_Winter_CMP-00824,2023-03-18 00:00:00,2023-04-03,Email,71080,1405,731.23,106.0,True,,EM
CMP-00825,Q3_Winter_CMP-00825,2023-05-10 00:00:00,2023-05-31,Google Ads,38744,562,553.06,89.0,False,,GO
CMP-00826,Q3_Launch_CMP-00826,23/07/2023,2023-08-12,Facebook,46543,627,834.87,78.0,1,,FA
CMP-00827,Q4_Launch_CMP-00827,2023-07-27 00:00:00,2023-08-15,Facebook,93193,3612,$2609.04,549.0,No,,FA
CMP-00828,Q3_Launch_CMP-00828,2023-12-23 00:00:00,2023-12-25,TikTok,37187,996,635.6,80.0,Y,,TI
CMP-00829,Q3_Summer_CMP-00829,2023-02-11 00:00:00,2023-03-05,Instagram,8239,380,654.71,61.0,1,,INVALID
CMP-00830,Q2_Summer_CMP-00830,17/01/2023,2023-02-02,Facebook,15489,613,1128.9,,1,,FA
CMP-00831,Q3_Launch_CMP-00831,2023-07-14 00:00:00,2023-07-16,Google Ads,59017,1041,1806.56,155.0,No,,GO
CMP-00832,Q4_BlackFriday_CMP-00832,23/11/2023,2023-12-09,TikTok,62877,2172,4014.25,269.0,Y,,TI
CMP-00833,Q2_Launch_CMP-00833,29/03/2023,2023-04-09,TikTok,44125,1209,1607.57,227.0,Y,,TI
CMP-00834,Q1_Winter_CMP-00834,2023-08-11 00:00:00,2023-08-23,Google Ads,50922,1685,2895.48,88.0,0,,GO
CMP-00835,Q4_BlackFriday_CMP-00835,2023-02-18 00:00:00,2023-02-19,Instagram,95074,3757,4042.77,599.0,False,,IN
CMP-00836,Q1_BlackFriday_CMP-00836,2023-04-28 00:00:00,2023-05-07,Facebook,33049,1396,$2093.16,255.0,Y,,FA
CMP-00837,Q4_Winter_CMP-00837,2023-10-18,2023-11-10,Email,38131,1668,3308.07,,Yes,,EM
CMP-00838,Q4_Launch_CMP-00838,2023-02-08 00:00:00,2023-02-24,Facebook,43944,885,742.15,103.0,Yes,,FA
CMP-00839,Q4_Winter_CMP-00839,2023-10-06,2023-07-08,Facebok,74963,842,$913.44,67.0,False,,FA
CMP-00840,Q1_BlackFriday_CMP-00840,11/06/2023,2023-07-07,Facebok,25285,1000,1220.07,,True,,FA
CMP-00841,Q3_Winter_CMP-00841,2023-04-17 00:00:00,2023-04-30,TikTok,38626,550,388.86,81.0,No,,TI
CMP-00842,Q4_Summer_CMP-00842,2023-12-31 00:00:00,2024-01-25,TikTok,43808,989,$614.72,94.0,True,,TI
CMP-00843,Q3_BlackFriday_CMP-00843,2023-06-03 00:00:00,2023-06-21,Email,89464,908,1584.08,108.0,Yes,,EM
CMP-00844,Q3_Launch_CMP-00844,2023-07-19 00:00:00,2023-08-13,Google Ads,54871,2044,4016.85,,Y,,GO
CMP-00845,Q4_Launch_CMP-00845,2023-07-16 00:00:00,2023-07-20,Email,20198,337,373.09,35.0,False,,EM
CMP-00846,Q4_Launch_CMP-00846,2023-12-19 00:00:00,2024-01-02,TikTok,20758,751,474.24,55.0,True,,TI
CMP-00847,Q3_Summer_CMP-00847,27/06/2023,2023-07-20,Facebook,16254,807,483.17,147.0,True,,FA
CMP-00848,Q3_Launch_CMP-00848,2023-08-12,2023-12-27,Facebook,45238,583,1070.96,30.0,No,,FA
CMP-00849,Q2_BlackFriday_CMP-00849,2023-11-06 00:00:00,2023-11-26,Facebook,2252,29,34.68,5.0,1,,FA
CMP-00850,Q1_BlackFriday_CMP-00850,2023-07-23 00:00:00,2023-08-21,Instagram,40764,962,942.8,130.0,Yes,,INVALID
CMP-00851,Q4_Launch_CMP-00851,2023-11-21 00:00:00,2023-12-03,Instagram,78709,3514,4268.43,,Y,,IN
CMP-00852,Q2_Winter_CMP-00852,2023-09-09 00:00:00,2023-10-01,Instagram,38441,715,$698.88,113.0,False,,IN
CMP-00853,Q2_Summer_CMP-00853,2023-07-12 00:00:00,2023-07-28,TikTok,93234,2276,2807.57,287.0,True,,TI
CMP-00854,Q3_Winter_CMP-00854,2023-12-05 00:00:00,2023-12-06,Email,54682,696,$1245.38,86.0,No,,EM
CMP-00855,Q1_Summer_CMP-00855,2023-06-01 00:00:00,2023-06-14,Google Ads,60494,2451,3403.1,163.0,1,,GO
CMP-00856,Q4_Summer_CMP-00856,2023-02-12 00:00:00,2023-02-14,Instagram,82317,2167,3341.47,234.0,Yes,,IN
CMP-00857,Q3_BlackFriday_CMP-00857,2023-11-21 00:00:00,2023-12-07,Facebook,66215,2673,$2798.65,230.0,Yes,,FA
CMP-00858,Q1_Summer_CMP-00858,2023-07-04,2023-05-02,Instagram,79587,3672,5903.69,192.0,No,,IN
CMP-00859,Q2_BlackFriday_CMP-00859,2023-06-07 00:00:00,2023-07-06,TikTok,7949,153,229.49,15.0,False,,TI
CMP-00860,Q2_Winter_CMP-00860,2023-02-22 00:00:00,2023-02-25,Tik_Tok,56393,2385,1620.23,151.0,True,,TI
CMP-00861,Q4_Winter_CMP-00861,2023-08-18 00:00:00,2023-09-03,TikTok,74553,921,1251.61,81.0,False,,TI
CMP-00862,Q3_Winter_CMP-00862,22/02/2023,2023-02-17,Instagram,7941,364,322.18,23.0,No,,IN
CMP-00863,Q3_BlackFriday_CMP-00863,2023-07-01 00:00:00,2023-07-19,TikTok,26934,970,$1654.96,63.0,No,,TI
CMP-00864,Q4_Winter_CMP-00864,2023-06-16,2023-06-19,Facebook,24386,1096,1248.24,87.0,False,,FA
CMP-00865,Q2_Summer_CMP-00865,2023-07-31,2023-08-03,TikTok,62886,629,1252.98,125.0,0,,TI
CMP-00866,Q1_Summer_CMP-00866,2023-10-14 00:00:00,2023-10-09,TikTok,76745,1286,821.43,64.0,1,,TI
CMP-00867,Q1_Launch_CMP-00867,2023-10-20 00:00:00,2023-11-13,Email,84251,2156,3601.64,314.0,Yes,,EM
CMP-00868,Q4_Summer_CMP-00868,2023-03-28 00:00:00,2023-04-24,Gogle,95456,2403,3629.86,171.0,0,,GO
CMP-00869,Q2_BlackFriday_CMP-00869,2023-09-10 00:00:00,2023-10-03,TikTok,54413,1037,1712.34,195.0,Y,,TI
CMP-00870,Q3_Summer_CMP-00870,2023-05-22 00:00:00,2023-06-12,Email,57800,1460,1403.49,93.0,Yes,,EM
